P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
FADE	FABR	PAXI	5.551725427698363	1.417954620386297e-08	0.982919130529304	971213353.484375	20755253.015625	8725251.890625	1716205.203125	318817.65625	10738925.640625	1498391.828125	331688.78125	14032468.828125	83393513.765625	3856262.90625	449977.15625	929879.28125	1117322.15625	82947.40625
FABR	FAFR	FAIM	6.612249298662727	1.9025780950698845e-11	0.20310891700370728	1157950786.875	10200069.5	7988799.3125	3528449.9375	176657.375	9993690.5625	2357233.5625	171922.5	2655749.25	115137310.0	1374161.375	147137.75	1148158.25	1466976.125	37441.625
FABR	FAFR	FAPA	9.840215514858773	0.0	0.12734289378685093	1176494491.25	9144377.0	6812097.8125	4767898.3125	163158.625	10922847.5	1879884.125	162022.125	2301318.9375	118024248.8125	1289093.5	136043.5	964025.25	1716257.125	36602.125
FABR	FAFR	FAPE	10.118181848639992	0.0	0.2692597416285788	1158545879.6875	9606950.75	7853746.75	3563009.5625	187228.5	10200030.5	2323738.9375	153131.625	2780379.5625	115482846.125	1360592.875	156588.25	1142059.25	1457713.625	42398.0
FABR	FAFR	FAPU	6.481570363077593	4.560762878469404e-11	0.20005308525497947	1171247687.28125	9514542.78125	7963811.59375	3512299.03125	185632.8125	10145001.59375	2344820.65625	163939.4375	2636787.09375	116901572.65625	1340839.1875	161620.4375	1157708.3125	1466309.6875	38629.4375
FABR	FAFR	FAVI	5.377550084264931	3.7837241895211093e-08	0.13128896316960478	386394810.125	2375098.875	2604754.75	1226164.875	47404.875	3342184.1875	705673.5625	38719.75	784335.8125	38472873.8125	355648.875	46900.125	375991.75	495676.25	11824.375
FABR	FAFR	FDEN	12.052124394121789	0.0	0.3433699383623045	1081074684.71875	9289409.65625	7446160.46875	3116953.84375	156083.3125	9131102.78125	2105139.53125	136477.5625	2634245.09375	106989440.71875	1293180.0625	144401.1875	1078770.5625	1301291.4375	36969.0625
FABR	FAFR	PEPA	15.412942885537573	0.0	0.37123811716117566	1132443029.3125	13496640.75	7641871.875	3525216.9375	202074.375	9714405.5625	2286839.875	204776.75	3018011.375	112852428.9375	1596445.375	154667.125	1108286.75	1426610.25	42846.75
FABR	FAIM	PEPA	9.00342958403722	0.0	0.1542564083592487	1136639330.421875	12799560.203125	8991793.515625	4429449.203125	282909.15625	10151290.890625	2194762.953125	206623.03125	2602350.640625	113397660.453125	1508721.78125	184042.78125	1220911.15625	1571777.53125	44641.28125
FAIM	FABR	PAXI	5.1869396302701745	1.0709056530444627e-07	0.9838664100388508	993121842.109375	21219587.453125	8897558.265625	1769590.015625	330498.65625	10099605.015625	1562341.015625	343221.65625	14200900.078125	85023503.703125	3914050.15625	462735.03125	969418.40625	1105270.40625	83522.03125
FABR	FAPA	PEPA	5.910771095918728	1.7082808501100999e-09	0.19822214390776632	1143060831.21875	13362688.96875	9561333.46875	3757156.40625	267585.9375	10007759.09375	2624158.90625	218549.5625	2904267.90625	113881879.34375	1601810.0625	194549.5625	1384522.0625	1469652.6875	47963.8125
FAPA	FABR	PAXI	5.463354504848778	2.341693350338403e-08	0.9829290892981777	1008422487.71875	21366490.96875	9140492.90625	1834540.84375	332358.3125	9962780.78125	1612589.46875	335908.3125	14392368.28125	86619197.09375	3997377.1875	472637.8125	985578.0625	1160802.8125	88833.4375
FABR	FAPE	PEPA	6.6225369430132925	1.7747803227052827e-11	0.2924869827926443	1128992923.296875	13857392.390625	9328864.140625	3441527.765625	257497.15625	9787394.390625	2691077.640625	218910.03125	3001314.890625	112223492.265625	1669405.90625	167419.53125	1336955.90625	1381935.03125	44690.65625
FABR	FAPU	FDEN	4.822876096409854	7.084503453880231e-07	0.051750328813627684	1090613507.046875	7512522.390625	7177728.140625	5020664.890625	162188.78125	10008985.890625	1559232.015625	130177.65625	1748138.265625	108850159.890625	966096.90625	139661.15625	928186.90625	1670498.53125	33831.53125
FABR	FAPU	PEPA	10.527809966202827	0.0	0.3861636752863955	1137338050.515625	13929930.171875	9132657.984375	3380169.359375	259077.71875	9718884.484375	2574164.859375	230030.71875	3081221.296875	113310432.421875	1676494.84375	168139.71875	1306354.96875	1386583.96875	45058.96875
FABR	FAVI	FDEN	5.41850825848798	3.01184932549603e-08	0.1791057540621605	362664038.328125	3027621.859375	2308491.171875	1087095.796875	49707.09375	3096938.234375	726547.859375	48580.71875	805213.546875	35800130.921875	414598.34375	39289.46875	345040.71875	444707.21875	12791.71875
FABR	FAVI	PEPA	11.22557532810379	0.0	0.32108665847552287	371581823.046875	4548069.828125	2402843.578125	1122136.640625	63021.15625	3130670.140625	765010.953125	73761.03125	933910.703125	36860286.890625	537327.28125	45494.28125	363231.03125	447865.28125	12957.15625
FABR	FDEN	PEPA	4.971164956314359	3.332706839387356e-07	0.38039763215984956	1038411024.671875	13002174.328125	9230601.828125	2906074.765625	207942.40625	8501861.765625	2538599.328125	215134.65625	2764206.578125	102024914.765625	1547385.40625	158834.15625	1263360.40625	1206303.53125	43459.40625
PEPA	FABR	PAXI	7.741565019062643	4.884981308350689e-15	0.9749199633073214	979957805.53125	20959249.40625	9072700.15625	1907176.59375	325715.8125	12919728.21875	1591246.90625	393310.1875	13872176.28125	84132549.59375	3835940.6875	494680.8125	968054.5625	1257896.3125	92760.9375
PEPA	FABR	PINF	4.839470942157704	6.518022399593093e-07	0.9840945267408703	1012812485.765625	20528598.734375	9460499.984375	1935265.921875	297327.34375	13643697.171875	1732394.484375	416442.34375	14284342.359375	87196857.171875	3870883.71875	518926.46875	1012234.09375	1333466.96875	94046.46875
FAFR	FADE	FAPA	9.894482733575812	0.0	0.4847961447833125	1229728461.421875	8406399.328125	9729375.828125	2739591.515625	162544.90625	6690071.703125	2213939.390625	110318.15625	2708567.140625	126982964.453125	1297526.15625	142554.40625	1224175.90625	1071730.40625	30353.28125
FADE	FAFR	PAXI	5.540309763189237	1.5135318331971348e-08	0.9884401520226037	1036060988.1875	22927772.1875	6057346.0	1313589.25	219640.875	9337934.0	1123835.375	275106.25	17348992.4375	89826629.4375	4523324.25	389803.625	669548.5	926576.625	69338.0
FADE	FAFR	PINF	4.835532709280376	6.648376780216125e-07	0.9901193992040028	1064690481.765625	22274180.171875	6244291.921875	1299343.796875	218799.34375	9336001.859375	1133772.859375	274343.84375	17725374.984375	92431006.984375	4513488.34375	404160.71875	679046.96875	924970.34375	73297.09375
FADE	FAFR	PREI	5.076354985546761	1.9269954187883798e-07	0.989283985979454	360976444.625	7005019.4375	2091301.0	476172.0625	77494.625	3164006.6875	415445.125	96490.625	6021651.5625	31357573.5	1510748.875	138049.375	232710.75	319982.625	24802.125
FAIM	FADE	FAPA	6.569569349276324	2.535993637309275e-11	0.11268729246996056	1218992963.640625	8302042.171875	9851884.921875	4529662.796875	198192.96875	11331987.359375	2186156.859375	154094.46875	2483778.359375	123583574.484375	1224035.59375	233044.96875	1231044.09375	1776124.46875	44201.84375
FAIM	FADE	FAPE	11.180962621211163	0.0	0.5747716138570066	1184837480.9375	9262443.875	10830673.8125	3104252.625	202568.5	10600615.5625	2548541.5	187193.875	3299683.6875	119092313.375	1391347.375	264770.75	1398280.875	1479024.5	47711.75
