qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
3142,CAOV,CATH,FABR,PSCH,0.9810699588477366,0.010699588477366255,0.00823045267489712,1215.0
3143,CAPY,CATH,FABR,PSCH,0.8987654320987655,0.05925925925925926,0.04197530864197531,1215.0
3144,CASE,CATH,FABR,PSCH,0.9786008230452675,0.013991769547325103,0.007407407407407408,1215.0
3145,BOER,CACA,FAPA,PSCH,0.08641975308641975,0.09794238683127572,0.8156378600823045,1215.0
3146,BOER,CAHE,FAPA,PSCH,0.08641975308641975,0.10205761316872428,0.811522633744856,1215.0
3147,CACA,CAHE,FAPA,PSCH,0.9786008230452675,0.00905349794238683,0.012345679012345678,1215.0
3148,BOER,CAIR,FAPA,PSCH,0.08641975308641975,0.09958847736625515,0.8139917695473251,1215.0
3149,CACA,CAIR,FAPA,PSCH,0.9851851851851852,0.007407407407407408,0.007407407407407408,1215.0
3150,CAHE,CAIR,FAPA,PSCH,0.9827160493827161,0.00905349794238683,0.00823045267489712,1215.0
3151,BOER,CAOV,FAPA,PSCH,0.08559670781893004,0.09876543209876543,0.8156378600823045,1215.0
3152,CACA,CAOV,FAPA,PSCH,0.9835390946502057,0.007407407407407408,0.00905349794238683,1215.0
3153,CAHE,CAOV,FAPA,PSCH,0.9860082304526749,0.006584362139917695,0.007407407407407408,1215.0
3154,CAIR,CAOV,FAPA,PSCH,0.9876543209876543,0.005761316872427984,0.006584362139917695,1215.0
3155,BOER,CAPY,FAPA,PSCH,0.09382716049382717,0.09465020576131687,0.811522633744856,1215.0
3156,CACA,CAPY,FAPA,PSCH,0.9012345679012346,0.03786008230452675,0.060905349794238686,1215.0
3157,CAHE,CAPY,FAPA,PSCH,0.8954732510288066,0.0411522633744856,0.06337448559670782,1215.0
3158,CAIR,CAPY,FAPA,PSCH,0.8995884773662551,0.03868312757201646,0.06172839506172839,1215.0
3159,CAOV,CAPY,FAPA,PSCH,0.8979423868312757,0.040329218106995884,0.06172839506172839,1215.0
3160,BOER,CASE,FAPA,PSCH,0.08559670781893004,0.09876543209876543,0.8156378600823045,1215.0
3161,CACA,CASE,FAPA,PSCH,0.9818930041152263,0.006584362139917695,0.011522633744855968,1215.0
3162,CAHE,CASE,FAPA,PSCH,0.9835390946502057,0.007407407407407408,0.00905349794238683,1215.0
3163,CAIR,CASE,FAPA,PSCH,0.9827160493827161,0.006584362139917695,0.010699588477366255,1215.0
3164,CAOV,CASE,FAPA,PSCH,0.9868312757201646,0.005761316872427984,0.007407407407407408,1215.0
3165,CAPY,CASE,FAPA,PSCH,0.897119341563786,0.060905349794238686,0.04197530864197531,1215.0
3166,BOER,CATH,FAPA,PSCH,0.08724279835390947,0.10041152263374485,0.8123456790123457,1215.0
3167,CACA,CATH,FAPA,PSCH,0.9843621399176955,0.007407407407407408,0.00823045267489712,1215.0
3168,CAHE,CATH,FAPA,PSCH,0.9835390946502057,0.009876543209876543,0.006584362139917695,1215.0
3169,CAIR,CATH,FAPA,PSCH,0.9868312757201646,0.006584362139917695,0.006584362139917695,1215.0
3170,CAOV,CATH,FAPA,PSCH,0.9843621399176955,0.00905349794238683,0.006584362139917695,1215.0
3171,CAPY,CATH,FAPA,PSCH,0.8987654320987655,0.06255144032921811,0.03868312757201646,1215.0
3172,CASE,CATH,FAPA,PSCH,0.9835390946502057,0.010699588477366255,0.005761316872427984,1215.0
3173,BOER,FABR,FAPA,PSCH,0.024691358024691357,0.027160493827160494,0.9481481481481482,1215.0
3174,CACA,FABR,FAPA,PSCH,0.09382716049382717,0.08477366255144032,0.8213991769547325,1215.0
3175,CAHE,FABR,FAPA,PSCH,0.09300411522633745,0.08559670781893004,0.8213991769547325,1215.0
3176,CAIR,FABR,FAPA,PSCH,0.09382716049382717,0.08395061728395062,0.8222222222222222,1215.0
3177,CAOV,FABR,FAPA,PSCH,0.09382716049382717,0.08559670781893004,0.8205761316872427,1215.0
3178,CAPY,FABR,FAPA,PSCH,0.09876543209876543,0.08559670781893004,0.8156378600823045,1215.0
3179,CASE,FABR,FAPA,PSCH,0.09300411522633745,0.08559670781893004,0.8213991769547325,1215.0
3180,CATH,FABR,FAPA,PSCH,0.09300411522633745,0.08559670781893004,0.8213991769547325,1215.0
3181,BOER,CACA,FDEN,PSCH,0.08888888888888889,0.09547325102880659,0.8156378600823045,1215.0
3182,BOER,CAHE,FDEN,PSCH,0.0897119341563786,0.09876543209876543,0.811522633744856,1215.0
3183,CACA,CAHE,FDEN,PSCH,0.9794238683127572,0.010699588477366255,0.009876543209876543,1215.0
3184,BOER,CAIR,FDEN,PSCH,0.08888888888888889,0.097119341563786,0.8139917695473251,1215.0
3185,CACA,CAIR,FDEN,PSCH,0.9860082304526749,0.007407407407407408,0.006584362139917695,1215.0
3186,CAHE,CAIR,FDEN,PSCH,0.9835390946502057,0.007407407407407408,0.00905349794238683,1215.0
3187,BOER,CAOV,FDEN,PSCH,0.08888888888888889,0.09547325102880659,0.8156378600823045,1215.0
3188,CACA,CAOV,FDEN,PSCH,0.9835390946502057,0.00823045267489712,0.00823045267489712,1215.0
3189,CAHE,CAOV,FDEN,PSCH,0.9851851851851852,0.006584362139917695,0.00823045267489712,1215.0
3190,CAIR,CAOV,FDEN,PSCH,0.9893004115226337,0.0049382716049382715,0.005761316872427984,1215.0
3191,BOER,CAPY,FDEN,PSCH,0.09547325102880659,0.09382716049382717,0.8106995884773662,1215.0
3192,CACA,CAPY,FDEN,PSCH,0.9045267489711935,0.0411522633744856,0.05432098765432099,1215.0
3193,CAHE,CAPY,FDEN,PSCH,0.9004115226337449,0.04197530864197531,0.05761316872427984,1215.0
3194,CAIR,CAPY,FDEN,PSCH,0.902880658436214,0.04197530864197531,0.0551440329218107,1215.0
3195,CAOV,CAPY,FDEN,PSCH,0.902880658436214,0.04279835390946502,0.05432098765432099,1215.0
3196,BOER,CASE,FDEN,PSCH,0.08806584362139917,0.097119341563786,0.8148148148148148,1215.0
3197,CACA,CASE,FDEN,PSCH,0.9810699588477366,0.00905349794238683,0.009876543209876543,1215.0
3198,CAHE,CASE,FDEN,PSCH,0.9851851851851852,0.007407407407407408,0.007407407407407408,1215.0
3199,CAIR,CASE,FDEN,PSCH,0.9843621399176955,0.006584362139917695,0.00905349794238683,1215.0
3200,CAOV,CASE,FDEN,PSCH,0.9876543209876543,0.005761316872427984,0.006584362139917695,1215.0
3201,CAPY,CASE,FDEN,PSCH,0.9020576131687242,0.0551440329218107,0.04279835390946502,1215.0
3202,BOER,CATH,FDEN,PSCH,0.0897119341563786,0.09794238683127572,0.8123456790123457,1215.0
3203,CACA,CATH,FDEN,PSCH,0.9851851851851852,0.00823045267489712,0.006584362139917695,1215.0
3204,CAHE,CATH,FDEN,PSCH,0.9860082304526749,0.00823045267489712,0.005761316872427984,1215.0
3205,CAIR,CATH,FDEN,PSCH,0.9868312757201646,0.007407407407407408,0.005761316872427984,1215.0
3206,CAOV,CATH,FDEN,PSCH,0.9851851851851852,0.00823045267489712,0.006584362139917695,1215.0
3207,CAPY,CATH,FDEN,PSCH,0.9012345679012346,0.05761316872427984,0.0411522633744856,1215.0
3208,CASE,CATH,FDEN,PSCH,0.9835390946502057,0.009876543209876543,0.006584362139917695,1215.0
3209,BOER,FABR,FDEN,PSCH,0.027160493827160494,0.027160493827160494,0.945679012345679,1215.0
3210,CACA,FABR,FDEN,PSCH,0.10123456790123457,0.08559670781893004,0.8131687242798354,1215.0
3211,CAHE,FABR,FDEN,PSCH,0.10205761316872428,0.08559670781893004,0.8123456790123457,1215.0
3212,CAIR,FABR,FDEN,PSCH,0.10123456790123457,0.08641975308641975,0.8123456790123457,1215.0
3213,CAOV,FABR,FDEN,PSCH,0.10123456790123457,0.08724279835390947,0.811522633744856,1215.0
3214,CAPY,FABR,FDEN,PSCH,0.10452674897119342,0.08806584362139917,0.8074074074074075,1215.0
3215,CASE,FABR,FDEN,PSCH,0.10205761316872428,0.08395061728395062,0.8139917695473251,1215.0
3216,CATH,FABR,FDEN,PSCH,0.09958847736625515,0.08641975308641975,0.8139917695473251,1215.0
3217,BOER,FAPA,FDEN,PSCH,0.01810699588477366,0.022222222222222223,0.9596707818930041,1215.0
3218,CACA,FAPA,FDEN,PSCH,0.06419753086419754,0.0691358024691358,0.8666666666666667,1215.0
3219,CAHE,FAPA,FDEN,PSCH,0.06584362139917696,0.0691358024691358,0.8650205761316873,1215.0
3220,CAIR,FAPA,FDEN,PSCH,0.06337448559670782,0.07078189300411522,0.8658436213991769,1215.0
3221,CAOV,FAPA,FDEN,PSCH,0.06502057613168724,0.07078189300411522,0.8641975308641975,1215.0
3222,CAPY,FAPA,FDEN,PSCH,0.06666666666666667,0.07407407407407407,0.8592592592592593,1215.0
3223,CASE,FAPA,FDEN,PSCH,0.06666666666666667,0.0691358024691358,0.8641975308641975,1215.0
3224,CATH,FAPA,FDEN,PSCH,0.06502057613168724,0.0691358024691358,0.8658436213991769,1215.0
3225,FABR,FAPA,FDEN,PSCH,0.2641975308641975,0.248559670781893,0.4872427983539095,1215.0
3226,BOER,CACA,PAXI,PSCH,0.9020576131687242,0.04691358024691358,0.05102880658436214,1215.0
3227,BOER,CAHE,PAXI,PSCH,0.8987654320987655,0.048559670781893,0.05267489711934156,1215.0
3228,CACA,CAHE,PAXI,PSCH,0.9925925925925926,0.00411522633744856,0.0032921810699588477,1215.0
3229,BOER,CAIR,PAXI,PSCH,0.9020576131687242,0.04691358024691358,0.05102880658436214,1215.0
3230,CACA,CAIR,PAXI,PSCH,0.994238683127572,0.0032921810699588477,0.0024691358024691358,1215.0
3231,CAHE,CAIR,PAXI,PSCH,0.9925925925925926,0.0032921810699588477,0.00411522633744856,1215.0
3232,BOER,CAOV,PAXI,PSCH,0.9020576131687242,0.04609053497942387,0.05185185185185185,1215.0
3233,CACA,CAOV,PAXI,PSCH,0.9934156378600824,0.0024691358024691358,0.00411522633744856,1215.0
3234,CAHE,CAOV,PAXI,PSCH,0.9909465020576131,0.0024691358024691358,0.006584362139917695,1215.0
3235,CAIR,CAOV,PAXI,PSCH,0.9934156378600824,0.0024691358024691358,0.00411522633744856,1215.0
3236,BOER,CAPY,PAXI,PSCH,0.9012345679012346,0.04691358024691358,0.05185185185185185,1215.0
3237,CACA,CAPY,PAXI,PSCH,0.9909465020576131,0.0032921810699588477,0.005761316872427984,1215.0
3238,CAHE,CAPY,PAXI,PSCH,0.9876543209876543,0.00411522633744856,0.00823045267489712,1215.0
3239,CAIR,CAPY,PAXI,PSCH,0.9909465020576131,0.0032921810699588477,0.005761316872427984,1215.0
3240,CAOV,CAPY,PAXI,PSCH,0.9909465020576131,0.0032921810699588477,0.005761316872427984,1215.0
3241,BOER,CASE,PAXI,PSCH,0.9004115226337449,0.047736625514403296,0.05185185185185185,1215.0
3242,CACA,CASE,PAXI,PSCH,0.9925925925925926,0.0049382716049382715,0.0024691358024691358,1215.0
3243,CAHE,CASE,PAXI,PSCH,0.9901234567901235,0.006584362139917695,0.0032921810699588477,1215.0
3244,CAIR,CASE,PAXI,PSCH,0.9925925925925926,0.00411522633744856,0.0032921810699588477,1215.0
3245,CAOV,CASE,PAXI,PSCH,0.9934156378600824,0.0049382716049382715,0.0016460905349794238,1215.0
3246,CAPY,CASE,PAXI,PSCH,0.9893004115226337,0.006584362139917695,0.00411522633744856,1215.0
3247,BOER,CATH,PAXI,PSCH,0.9004115226337449,0.047736625514403296,0.05185185185185185,1215.0
3248,CACA,CATH,PAXI,PSCH,0.9934156378600824,0.00411522633744856,0.0024691358024691358,1215.0
3249,CAHE,CATH,PAXI,PSCH,0.9917695473251029,0.00411522633744856,0.00411522633744856,1215.0
3250,CAIR,CATH,PAXI,PSCH,0.9934156378600824,0.0032921810699588477,0.0032921810699588477,1215.0
3251,CAOV,CATH,PAXI,PSCH,0.9909465020576131,0.005761316872427984,0.0032921810699588477,1215.0
3252,CAPY,CATH,PAXI,PSCH,0.988477366255144,0.007407407407407408,0.00411522633744856,1215.0
3253,CASE,CATH,PAXI,PSCH,0.9901234567901235,0.00411522633744856,0.005761316872427984,1215.0
3254,BOER,FABR,PAXI,PSCH,0.9004115226337449,0.050205761316872426,0.04938271604938271,1215.0
3255,CACA,FABR,PAXI,PSCH,0.9769547325102881,0.010699588477366255,0.012345679012345678,1215.0
3256,CAHE,FABR,PAXI,PSCH,0.974485596707819,0.011522633744855968,0.013991769547325103,1215.0
3257,CAIR,FABR,PAXI,PSCH,0.9769547325102881,0.010699588477366255,0.012345679012345678,1215.0
3258,CAOV,FABR,PAXI,PSCH,0.9769547325102881,0.011522633744855968,0.011522633744855968,1215.0
3259,CAPY,FABR,PAXI,PSCH,0.9769547325102881,0.011522633744855968,0.011522633744855968,1215.0
3260,CASE,FABR,PAXI,PSCH,0.9761316872427983,0.010699588477366255,0.01316872427983539,1215.0
3261,CATH,FABR,PAXI,PSCH,0.9753086419753086,0.010699588477366255,0.013991769547325103,1215.0
3262,BOER,FAPA,PAXI,PSCH,0.9020576131687242,0.048559670781893,0.04938271604938271,1215.0
3263,CACA,FAPA,PAXI,PSCH,0.980246913580247,0.009876543209876543,0.009876543209876543,1215.0
3264,CAHE,FAPA,PAXI,PSCH,0.9769547325102881,0.010699588477366255,0.012345679012345678,1215.0
3265,CAIR,FAPA,PAXI,PSCH,0.980246913580247,0.009876543209876543,0.009876543209876543,1215.0
3266,CAOV,FAPA,PAXI,PSCH,0.980246913580247,0.009876543209876543,0.009876543209876543,1215.0
3267,CAPY,FAPA,PAXI,PSCH,0.9794238683127572,0.011522633744855968,0.00905349794238683,1215.0
3268,CASE,FAPA,PAXI,PSCH,0.980246913580247,0.009876543209876543,0.009876543209876543,1215.0
3269,CATH,FAPA,PAXI,PSCH,0.9777777777777777,0.010699588477366255,0.011522633744855968,1215.0
3270,FABR,FAPA,PAXI,PSCH,0.9901234567901235,0.0032921810699588477,0.006584362139917695,1215.0
3271,BOER,FDEN,PAXI,PSCH,0.8995884773662551,0.04938271604938271,0.05102880658436214,1215.0
3272,CACA,FDEN,PAXI,PSCH,0.9761316872427983,0.00905349794238683,0.014814814814814815,1215.0
3273,CAHE,FDEN,PAXI,PSCH,0.9728395061728395,0.010699588477366255,0.01646090534979424,1215.0
3274,CAIR,FDEN,PAXI,PSCH,0.9761316872427983,0.00905349794238683,0.014814814814814815,1215.0
3275,CAOV,FDEN,PAXI,PSCH,0.9761316872427983,0.009876543209876543,0.013991769547325103,1215.0
3276,CAPY,FDEN,PAXI,PSCH,0.9761316872427983,0.010699588477366255,0.01316872427983539,1215.0
3277,CASE,FDEN,PAXI,PSCH,0.974485596707819,0.009876543209876543,0.015637860082304528,1215.0
3278,CATH,FDEN,PAXI,PSCH,0.9736625514403292,0.009876543209876543,0.01646090534979424,1215.0
3279,FABR,FDEN,PAXI,PSCH,0.9868312757201646,0.0032921810699588477,0.009876543209876543,1215.0
3280,FAPA,FDEN,PAXI,PSCH,0.988477366255144,0.0032921810699588477,0.00823045267489712,1215.0
3281,BOER,CACA,PBON,PSCH,0.9547325102880658,0.022222222222222223,0.023045267489711935,1215.0
3282,BOER,CAHE,PBON,PSCH,0.9530864197530864,0.023868312757201648,0.023045267489711935,1215.0
3283,CACA,CAHE,PBON,PSCH,0.9967078189300411,0.0032921810699588477,0.0,1215.0
3284,BOER,CAIR,PBON,PSCH,0.9539094650205762,0.023045267489711935,0.023045267489711935,1215.0
3285,CACA,CAIR,PBON,PSCH,0.9975308641975309,0.0016460905349794238,0.0008230452674897119,1215.0
3286,CAHE,CAIR,PBON,PSCH,0.9967078189300411,0.0008230452674897119,0.0024691358024691358,1215.0
3287,BOER,CAOV,PBON,PSCH,0.9547325102880658,0.022222222222222223,0.023045267489711935,1215.0
3288,CACA,CAOV,PBON,PSCH,0.9967078189300411,0.0016460905349794238,0.0016460905349794238,1215.0
3289,CAHE,CAOV,PBON,PSCH,0.9958847736625515,0.0008230452674897119,0.0032921810699588477,1215.0
3290,CAIR,CAOV,PBON,PSCH,0.9958847736625515,0.0016460905349794238,0.0024691358024691358,1215.0
3291,BOER,CAPY,PBON,PSCH,0.9547325102880658,0.022222222222222223,0.023045267489711935,1215.0
3292,CACA,CAPY,PBON,PSCH,0.9967078189300411,0.0024691358024691358,0.0008230452674897119,1215.0
3293,CAHE,CAPY,PBON,PSCH,0.9950617283950617,0.0016460905349794238,0.0032921810699588477,1215.0
3294,CAIR,CAPY,PBON,PSCH,0.9958847736625515,0.0024691358024691358,0.0016460905349794238,1215.0
3295,CAOV,CAPY,PBON,PSCH,0.9967078189300411,0.0016460905349794238,0.0016460905349794238,1215.0
3296,BOER,CASE,PBON,PSCH,0.9539094650205762,0.023045267489711935,0.023045267489711935,1215.0
3297,CACA,CASE,PBON,PSCH,0.9975308641975309,0.0024691358024691358,0.0,1215.0
3298,CAHE,CASE,PBON,PSCH,0.9967078189300411,0.0016460905349794238,0.0016460905349794238,1215.0
3299,CAIR,CASE,PBON,PSCH,0.9967078189300411,0.0016460905349794238,0.0016460905349794238,1215.0
3300,CAOV,CASE,PBON,PSCH,0.9958847736625515,0.0024691358024691358,0.0016460905349794238,1215.0
3301,CAPY,CASE,PBON,PSCH,0.9958847736625515,0.0016460905349794238,0.0024691358024691358,1215.0
3302,BOER,CATH,PBON,PSCH,0.9530864197530864,0.023045267489711935,0.023868312757201648,1215.0
3303,CACA,CATH,PBON,PSCH,0.9967078189300411,0.0024691358024691358,0.0008230452674897119,1215.0
3304,CAHE,CATH,PBON,PSCH,0.9958847736625515,0.0008230452674897119,0.0032921810699588477,1215.0
3305,CAIR,CATH,PBON,PSCH,0.9975308641975309,0.0008230452674897119,0.0016460905349794238,1215.0
3306,CAOV,CATH,PBON,PSCH,0.9950617283950617,0.0024691358024691358,0.0024691358024691358,1215.0
3307,CAPY,CATH,PBON,PSCH,0.9950617283950617,0.0016460905349794238,0.0032921810699588477,1215.0
3308,CASE,CATH,PBON,PSCH,0.9958847736625515,0.0016460905349794238,0.0024691358024691358,1215.0
3309,BOER,FABR,PBON,PSCH,0.9497942386831276,0.023868312757201648,0.02633744855967078,1215.0
3310,CACA,FABR,PBON,PSCH,0.9827160493827161,0.007407407407407408,0.009876543209876543,1215.0
3311,CAHE,FABR,PBON,PSCH,0.9818930041152263,0.006584362139917695,0.011522633744855968,1215.0
3312,CAIR,FABR,PBON,PSCH,0.9818930041152263,0.007407407407407408,0.010699588477366255,1215.0
3313,CAOV,FABR,PBON,PSCH,0.9827160493827161,0.007407407407407408,0.009876543209876543,1215.0
3314,CAPY,FABR,PBON,PSCH,0.9827160493827161,0.006584362139917695,0.010699588477366255,1215.0
3315,CASE,FABR,PBON,PSCH,0.9827160493827161,0.006584362139917695,0.010699588477366255,1215.0
3316,CATH,FABR,PBON,PSCH,0.9810699588477366,0.00823045267489712,0.010699588477366255,1215.0
3317,BOER,FAPA,PBON,PSCH,0.9522633744855967,0.022222222222222223,0.02551440329218107,1215.0
3318,CACA,FAPA,PBON,PSCH,0.9851851851851852,0.007407407407407408,0.007407407407407408,1215.0
3319,CAHE,FAPA,PBON,PSCH,0.9835390946502057,0.006584362139917695,0.009876543209876543,1215.0
3320,CAIR,FAPA,PBON,PSCH,0.9843621399176955,0.007407407407407408,0.00823045267489712,1215.0
3321,CAOV,FAPA,PBON,PSCH,0.9851851851851852,0.006584362139917695,0.00823045267489712,1215.0
3322,CAPY,FAPA,PBON,PSCH,0.9851851851851852,0.006584362139917695,0.00823045267489712,1215.0
3323,CASE,FAPA,PBON,PSCH,0.9843621399176955,0.007407407407407408,0.00823045267489712,1215.0
3324,CATH,FAPA,PBON,PSCH,0.9835390946502057,0.00823045267489712,0.00823045267489712,1215.0
3325,FABR,FAPA,PBON,PSCH,0.9925925925925926,0.0049382716049382715,0.0024691358024691358,1215.0
3326,BOER,FDEN,PBON,PSCH,0.951440329218107,0.022222222222222223,0.02633744855967078,1215.0
3327,CACA,FDEN,PBON,PSCH,0.9843621399176955,0.005761316872427984,0.009876543209876543,1215.0
3328,CAHE,FDEN,PBON,PSCH,0.9827160493827161,0.005761316872427984,0.011522633744855968,1215.0
3329,CAIR,FDEN,PBON,PSCH,0.9835390946502057,0.005761316872427984,0.010699588477366255,1215.0
3330,CAOV,FDEN,PBON,PSCH,0.9843621399176955,0.005761316872427984,0.009876543209876543,1215.0
3331,CAPY,FDEN,PBON,PSCH,0.9843621399176955,0.0049382716049382715,0.010699588477366255,1215.0
3332,CASE,FDEN,PBON,PSCH,0.9835390946502057,0.005761316872427984,0.010699588477366255,1215.0
3333,CATH,FDEN,PBON,PSCH,0.9827160493827161,0.006584362139917695,0.010699588477366255,1215.0
3334,FABR,FDEN,PBON,PSCH,0.9917695473251029,0.0032921810699588477,0.0049382716049382715,1215.0
3335,FAPA,FDEN,PBON,PSCH,0.9934156378600824,0.0016460905349794238,0.0049382716049382715,1215.0
3336,BOER,PAXI,PBON,PSCH,0.7144032921810699,0.15637860082304528,0.12921810699588476,1215.0
3337,CACA,PAXI,PBON,PSCH,0.7226337448559671,0.1522633744855967,0.12510288065843622,1215.0
3338,CAHE,PAXI,PBON,PSCH,0.7218106995884773,0.151440329218107,0.12674897119341563,1215.0
3339,CAIR,PAXI,PBON,PSCH,0.7218106995884773,0.1522633744855967,0.1259259259259259,1215.0
3340,CAOV,PAXI,PBON,PSCH,0.7226337448559671,0.1522633744855967,0.12510288065843622,1215.0
3341,CAPY,PAXI,PBON,PSCH,0.7226337448559671,0.1522633744855967,0.12510288065843622,1215.0
3342,CASE,PAXI,PBON,PSCH,0.7226337448559671,0.151440329218107,0.1259259259259259,1215.0
3343,CATH,PAXI,PBON,PSCH,0.7209876543209877,0.15308641975308643,0.1259259259259259,1215.0
3344,FABR,PAXI,PBON,PSCH,0.7209876543209877,0.1522633744855967,0.12674897119341563,1215.0
3345,FAPA,PAXI,PBON,PSCH,0.7226337448559671,0.1522633744855967,0.12510288065843622,1215.0
3346,FDEN,PAXI,PBON,PSCH,0.7234567901234568,0.1522633744855967,0.1242798353909465,1215.0
3347,BOER,CACA,PCOR,PSCH,0.9333333333333333,0.03292181069958848,0.03374485596707819,1215.0
3348,BOER,CAHE,PCOR,PSCH,0.9316872427983539,0.0345679012345679,0.03374485596707819,1215.0
3349,CACA,CAHE,PCOR,PSCH,0.9958847736625515,0.0032921810699588477,0.0008230452674897119,1215.0
3350,BOER,CAIR,PCOR,PSCH,0.9325102880658436,0.03374485596707819,0.03374485596707819,1215.0
3351,CACA,CAIR,PCOR,PSCH,0.9950617283950617,0.0024691358024691358,0.0024691358024691358,1215.0
3352,CAHE,CAIR,PCOR,PSCH,0.9950617283950617,0.0016460905349794238,0.0032921810699588477,1215.0
3353,BOER,CAOV,PCOR,PSCH,0.9333333333333333,0.03292181069958848,0.03374485596707819,1215.0
3354,CACA,CAOV,PCOR,PSCH,0.9950617283950617,0.0024691358024691358,0.0024691358024691358,1215.0
3355,CAHE,CAOV,PCOR,PSCH,0.994238683127572,0.0016460905349794238,0.00411522633744856,1215.0
3356,CAIR,CAOV,PCOR,PSCH,0.994238683127572,0.0024691358024691358,0.0032921810699588477,1215.0
3357,BOER,CAPY,PCOR,PSCH,0.9349794238683128,0.03209876543209877,0.03292181069958848,1215.0
3358,CACA,CAPY,PCOR,PSCH,0.9934156378600824,0.00411522633744856,0.0024691358024691358,1215.0
3359,CAHE,CAPY,PCOR,PSCH,0.9917695473251029,0.0032921810699588477,0.0049382716049382715,1215.0
3360,CAIR,CAPY,PCOR,PSCH,0.9925925925925926,0.00411522633744856,0.0032921810699588477,1215.0
3361,CAOV,CAPY,PCOR,PSCH,0.9934156378600824,0.0032921810699588477,0.0032921810699588477,1215.0
3362,BOER,CASE,PCOR,PSCH,0.9316872427983539,0.0345679012345679,0.03374485596707819,1215.0
3363,CACA,CASE,PCOR,PSCH,0.994238683127572,0.0049382716049382715,0.0008230452674897119,1215.0
3364,CAHE,CASE,PCOR,PSCH,0.9934156378600824,0.00411522633744856,0.0024691358024691358,1215.0
3365,CAIR,CASE,PCOR,PSCH,0.9934156378600824,0.00411522633744856,0.0024691358024691358,1215.0
3366,CAOV,CASE,PCOR,PSCH,0.9950617283950617,0.0032921810699588477,0.0016460905349794238,1215.0
3367,CAPY,CASE,PCOR,PSCH,0.9917695473251029,0.00411522633744856,0.00411522633744856,1215.0
3368,BOER,CATH,PCOR,PSCH,0.9316872427983539,0.03374485596707819,0.0345679012345679,1215.0
3369,CACA,CATH,PCOR,PSCH,0.9958847736625515,0.0032921810699588477,0.0008230452674897119,1215.0
3370,CAHE,CATH,PCOR,PSCH,0.9950617283950617,0.0016460905349794238,0.0032921810699588477,1215.0
3371,CAIR,CATH,PCOR,PSCH,0.9950617283950617,0.0024691358024691358,0.0024691358024691358,1215.0
3372,CAOV,CATH,PCOR,PSCH,0.9934156378600824,0.0032921810699588477,0.0032921810699588477,1215.0
3373,CAPY,CATH,PCOR,PSCH,0.9917695473251029,0.0032921810699588477,0.0049382716049382715,1215.0
3374,CASE,CATH,PCOR,PSCH,0.9925925925925926,0.0024691358024691358,0.0049382716049382715,1215.0
3375,BOER,FABR,PCOR,PSCH,0.9325102880658436,0.03374485596707819,0.03374485596707819,1215.0
3376,CACA,FABR,PCOR,PSCH,0.9827160493827161,0.009876543209876543,0.007407407407407408,1215.0
3377,CAHE,FABR,PCOR,PSCH,0.9818930041152263,0.00905349794238683,0.00905349794238683,1215.0
3378,CAIR,FABR,PCOR,PSCH,0.9818930041152263,0.009876543209876543,0.00823045267489712,1215.0
3379,CAOV,FABR,PCOR,PSCH,0.9827160493827161,0.009876543209876543,0.007407407407407408,1215.0
3380,CAPY,FABR,PCOR,PSCH,0.9843621399176955,0.00905349794238683,0.006584362139917695,1215.0
3381,CASE,FABR,PCOR,PSCH,0.9818930041152263,0.00905349794238683,0.00905349794238683,1215.0
3382,CATH,FABR,PCOR,PSCH,0.9810699588477366,0.010699588477366255,0.00823045267489712,1215.0
3383,BOER,FAPA,PCOR,PSCH,0.934156378600823,0.03292181069958848,0.03292181069958848,1215.0
3384,CACA,FAPA,PCOR,PSCH,0.9843621399176955,0.010699588477366255,0.0049382716049382715,1215.0
3385,CAHE,FAPA,PCOR,PSCH,0.9827160493827161,0.009876543209876543,0.007407407407407408,1215.0
3386,CAIR,FAPA,PCOR,PSCH,0.9835390946502057,0.010699588477366255,0.005761316872427984,1215.0
3387,CAOV,FAPA,PCOR,PSCH,0.9843621399176955,0.009876543209876543,0.005761316872427984,1215.0
3388,CAPY,FAPA,PCOR,PSCH,0.9860082304526749,0.009876543209876543,0.00411522633744856,1215.0
3389,CASE,FAPA,PCOR,PSCH,0.9843621399176955,0.009876543209876543,0.005761316872427984,1215.0
3390,CATH,FAPA,PCOR,PSCH,0.9827160493827161,0.011522633744855968,0.005761316872427984,1215.0
3391,FABR,FAPA,PCOR,PSCH,0.9917695473251029,0.0049382716049382715,0.0032921810699588477,1215.0
3392,BOER,FDEN,PCOR,PSCH,0.934156378600823,0.03292181069958848,0.03292181069958848,1215.0
3393,CACA,FDEN,PCOR,PSCH,0.9851851851851852,0.00823045267489712,0.006584362139917695,1215.0
3394,CAHE,FDEN,PCOR,PSCH,0.9835390946502057,0.00823045267489712,0.00823045267489712,1215.0
3395,CAIR,FDEN,PCOR,PSCH,0.9843621399176955,0.00823045267489712,0.007407407407407408,1215.0
3396,CAOV,FDEN,PCOR,PSCH,0.9851851851851852,0.00823045267489712,0.006584362139917695,1215.0
3397,CAPY,FDEN,PCOR,PSCH,0.9860082304526749,0.007407407407407408,0.006584362139917695,1215.0
3398,CASE,FDEN,PCOR,PSCH,0.9835390946502057,0.00823045267489712,0.00823045267489712,1215.0
3399,CATH,FDEN,PCOR,PSCH,0.9835390946502057,0.00905349794238683,0.007407407407407408,1215.0
