t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
CACA,CAOV,PBON,PSCH,0.996707819,0.001646091,0.001646091,1215
CAHE,CAOV,PBON,PSCH,0.995884774,0.000823045,0.003292181,1215
CAIR,CAOV,PBON,PSCH,0.995884774,0.001646091,0.002469136,1215
BOER,CAPY,PBON,PSCH,0.95473251,0.022222222,0.023045267,1215
CACA,CAPY,PBON,PSCH,0.996707819,0.002469136,0.000823045,1215
CAHE,CAPY,PBON,PSCH,0.995061728,0.001646091,0.003292181,1215
CAIR,CAPY,PBON,PSCH,0.995884774,0.002469136,0.001646091,1215
CAOV,CAPY,PBON,PSCH,0.996707819,0.001646091,0.001646091,1215
BOER,CASE,PBON,PSCH,0.953909465,0.023045267,0.023045267,1215
CACA,CASE,PBON,PSCH,0.997530864,0.002469136,0,1215
CAHE,CASE,PBON,PSCH,0.996707819,0.001646091,0.001646091,1215
CAIR,CASE,PBON,PSCH,0.996707819,0.001646091,0.001646091,1215
CAOV,CASE,PBON,PSCH,0.995884774,0.002469136,0.001646091,1215
CAPY,CASE,PBON,PSCH,0.995884774,0.001646091,0.002469136,1215
BOER,CATH,PBON,PSCH,0.95308642,0.023045267,0.023868313,1215
CACA,CATH,PBON,PSCH,0.996707819,0.002469136,0.000823045,1215
CAHE,CATH,PBON,PSCH,0.995884774,0.000823045,0.003292181,1215
CAIR,CATH,PBON,PSCH,0.997530864,0.000823045,0.001646091,1215
CAOV,CATH,PBON,PSCH,0.995061728,0.002469136,0.002469136,1215
CAPY,CATH,PBON,PSCH,0.995061728,0.001646091,0.003292181,1215
CASE,CATH,PBON,PSCH,0.995884774,0.001646091,0.002469136,1215
BOER,FABR,PBON,PSCH,0.949794239,0.023868313,0.026337449,1215
CACA,FABR,PBON,PSCH,0.982716049,0.007407407,0.009876543,1215
CAHE,FABR,PBON,PSCH,0.981893004,0.006584362,0.011522634,1215
CAIR,FABR,PBON,PSCH,0.981893004,0.007407407,0.010699588,1215
CAOV,FABR,PBON,PSCH,0.982716049,0.007407407,0.009876543,1215
CAPY,FABR,PBON,PSCH,0.982716049,0.006584362,0.010699588,1215
CASE,FABR,PBON,PSCH,0.982716049,0.006584362,0.010699588,1215
CATH,FABR,PBON,PSCH,0.981069959,0.008230453,0.010699588,1215
BOER,FAPA,PBON,PSCH,0.952263374,0.022222222,0.025514403,1215
CACA,FAPA,PBON,PSCH,0.985185185,0.007407407,0.007407407,1215
CAHE,FAPA,PBON,PSCH,0.983539095,0.006584362,0.009876543,1215
CAIR,FAPA,PBON,PSCH,0.98436214,0.007407407,0.008230453,1215
CAOV,FAPA,PBON,PSCH,0.985185185,0.006584362,0.008230453,1215
CAPY,FAPA,PBON,PSCH,0.985185185,0.006584362,0.008230453,1215
CASE,FAPA,PBON,PSCH,0.98436214,0.007407407,0.008230453,1215
CATH,FAPA,PBON,PSCH,0.983539095,0.008230453,0.008230453,1215
FABR,FAPA,PBON,PSCH,0.992592593,0.004938272,0.002469136,1215
BOER,FDEN,PBON,PSCH,0.951440329,0.022222222,0.026337449,1215
CACA,FDEN,PBON,PSCH,0.98436214,0.005761317,0.009876543,1215
CAHE,FDEN,PBON,PSCH,0.982716049,0.005761317,0.011522634,1215
CAIR,FDEN,PBON,PSCH,0.983539095,0.005761317,0.010699588,1215
CAOV,FDEN,PBON,PSCH,0.98436214,0.005761317,0.009876543,1215
CAPY,FDEN,PBON,PSCH,0.98436214,0.004938272,0.010699588,1215
CASE,FDEN,PBON,PSCH,0.983539095,0.005761317,0.010699588,1215
CATH,FDEN,PBON,PSCH,0.982716049,0.006584362,0.010699588,1215
FABR,FDEN,PBON,PSCH,0.991769547,0.003292181,0.004938272,1215
FAPA,FDEN,PBON,PSCH,0.993415638,0.001646091,0.004938272,1215
BOER,PAXI,PBON,PSCH,0.714403292,0.156378601,0.129218107,1215
CACA,PAXI,PBON,PSCH,0.722633745,0.152263374,0.125102881,1215
CAHE,PAXI,PBON,PSCH,0.7218107,0.151440329,0.126748971,1215
CAIR,PAXI,PBON,PSCH,0.7218107,0.152263374,0.125925926,1215
CAOV,PAXI,PBON,PSCH,0.722633745,0.152263374,0.125102881,1215
CAPY,PAXI,PBON,PSCH,0.722633745,0.152263374,0.125102881,1215
CASE,PAXI,PBON,PSCH,0.722633745,0.151440329,0.125925926,1215
CATH,PAXI,PBON,PSCH,0.720987654,0.15308642,0.125925926,1215
FABR,PAXI,PBON,PSCH,0.720987654,0.152263374,0.126748971,1215
FAPA,PAXI,PBON,PSCH,0.722633745,0.152263374,0.125102881,1215
FDEN,PAXI,PBON,PSCH,0.72345679,0.152263374,0.124279835,1215
BOER,CACA,PCOR,PSCH,0.933333333,0.032921811,0.033744856,1215
BOER,CAHE,PCOR,PSCH,0.931687243,0.034567901,0.033744856,1215
CACA,CAHE,PCOR,PSCH,0.995884774,0.003292181,0.000823045,1215
BOER,CAIR,PCOR,PSCH,0.932510288,0.033744856,0.033744856,1215
CACA,CAIR,PCOR,PSCH,0.995061728,0.002469136,0.002469136,1215
CAHE,CAIR,PCOR,PSCH,0.995061728,0.001646091,0.003292181,1215
BOER,CAOV,PCOR,PSCH,0.933333333,0.032921811,0.033744856,1215
CACA,CAOV,PCOR,PSCH,0.995061728,0.002469136,0.002469136,1215
CAHE,CAOV,PCOR,PSCH,0.994238683,0.001646091,0.004115226,1215
CAIR,CAOV,PCOR,PSCH,0.994238683,0.002469136,0.003292181,1215
BOER,CAPY,PCOR,PSCH,0.934979424,0.032098765,0.032921811,1215
CACA,CAPY,PCOR,PSCH,0.993415638,0.004115226,0.002469136,1215
CAHE,CAPY,PCOR,PSCH,0.991769547,0.003292181,0.004938272,1215
CAIR,CAPY,PCOR,PSCH,0.992592593,0.004115226,0.003292181,1215
CAOV,CAPY,PCOR,PSCH,0.993415638,0.003292181,0.003292181,1215
BOER,CASE,PCOR,PSCH,0.931687243,0.034567901,0.033744856,1215
CACA,CASE,PCOR,PSCH,0.994238683,0.004938272,0.000823045,1215
CAHE,CASE,PCOR,PSCH,0.993415638,0.004115226,0.002469136,1215
CAIR,CASE,PCOR,PSCH,0.993415638,0.004115226,0.002469136,1215
CAOV,CASE,PCOR,PSCH,0.995061728,0.003292181,0.001646091,1215
CAPY,CASE,PCOR,PSCH,0.991769547,0.004115226,0.004115226,1215
BOER,CATH,PCOR,PSCH,0.931687243,0.033744856,0.034567901,1215
CACA,CATH,PCOR,PSCH,0.995884774,0.003292181,0.000823045,1215
CAHE,CATH,PCOR,PSCH,0.995061728,0.001646091,0.003292181,1215
CAIR,CATH,PCOR,PSCH,0.995061728,0.002469136,0.002469136,1215
CAOV,CATH,PCOR,PSCH,0.993415638,0.003292181,0.003292181,1215
CAPY,CATH,PCOR,PSCH,0.991769547,0.003292181,0.004938272,1215
CASE,CATH,PCOR,PSCH,0.992592593,0.002469136,0.004938272,1215
BOER,FABR,PCOR,PSCH,0.932510288,0.033744856,0.033744856,1215
CACA,FABR,PCOR,PSCH,0.982716049,0.009876543,0.007407407,1215
CAHE,FABR,PCOR,PSCH,0.981893004,0.009053498,0.009053498,1215
CAIR,FABR,PCOR,PSCH,0.981893004,0.009876543,0.008230453,1215
CAOV,FABR,PCOR,PSCH,0.982716049,0.009876543,0.007407407,1215
CAPY,FABR,PCOR,PSCH,0.98436214,0.009053498,0.006584362,1215
CASE,FABR,PCOR,PSCH,0.981893004,0.009053498,0.009053498,1215
CATH,FABR,PCOR,PSCH,0.981069959,0.010699588,0.008230453,1215
BOER,FAPA,PCOR,PSCH,0.934156379,0.032921811,0.032921811,1215
CACA,FAPA,PCOR,PSCH,0.98436214,0.010699588,0.004938272,1215
CAHE,FAPA,PCOR,PSCH,0.982716049,0.009876543,0.007407407,1215
CAIR,FAPA,PCOR,PSCH,0.983539095,0.010699588,0.005761317,1215
CAOV,FAPA,PCOR,PSCH,0.98436214,0.009876543,0.005761317,1215
CAPY,FAPA,PCOR,PSCH,0.98600823,0.009876543,0.004115226,1215
CASE,FAPA,PCOR,PSCH,0.98436214,0.009876543,0.005761317,1215
CATH,FAPA,PCOR,PSCH,0.982716049,0.011522634,0.005761317,1215
FABR,FAPA,PCOR,PSCH,0.991769547,0.004938272,0.003292181,1215
BOER,FDEN,PCOR,PSCH,0.934156379,0.032921811,0.032921811,1215
CACA,FDEN,PCOR,PSCH,0.985185185,0.008230453,0.006584362,1215
CAHE,FDEN,PCOR,PSCH,0.983539095,0.008230453,0.008230453,1215
CAIR,FDEN,PCOR,PSCH,0.98436214,0.008230453,0.007407407,1215
CAOV,FDEN,PCOR,PSCH,0.985185185,0.008230453,0.006584362,1215
CAPY,FDEN,PCOR,PSCH,0.98600823,0.007407407,0.006584362,1215
CASE,FDEN,PCOR,PSCH,0.983539095,0.008230453,0.008230453,1215
CATH,FDEN,PCOR,PSCH,0.983539095,0.009053498,0.007407407,1215
FABR,FDEN,PCOR,PSCH,0.991769547,0.002469136,0.005761317,1215
FAPA,FDEN,PCOR,PSCH,0.991769547,0.002469136,0.005761317,1215
BOER,PAXI,PCOR,PSCH,0.619753086,0.161316872,0.218930041,1215
CACA,PAXI,PCOR,PSCH,0.628806584,0.157201646,0.21399177,1215
CAHE,PAXI,PCOR,PSCH,0.627160494,0.157201646,0.21563786,1215
CAIR,PAXI,PCOR,PSCH,0.628806584,0.156378601,0.214814815,1215
CAOV,PAXI,PCOR,PSCH,0.630452675,0.156378601,0.213168724,1215
CAPY,PAXI,PCOR,PSCH,0.630452675,0.156378601,0.213168724,1215
CASE,PAXI,PCOR,PSCH,0.62962963,0.155555556,0.214814815,1215
CATH,PAXI,PCOR,PSCH,0.627160494,0.158024691,0.214814815,1215
FABR,PAXI,PCOR,PSCH,0.628806584,0.156378601,0.214814815,1215
FAPA,PAXI,PCOR,PSCH,0.63127572,0.15473251,0.21399177,1215
FDEN,PAXI,PCOR,PSCH,0.632921811,0.15473251,0.212345679,1215
BOER,PBON,PCOR,PSCH,0.280658436,0.481481481,0.237860082,1215
CACA,PBON,PCOR,PSCH,0.2781893,0.484773663,0.237037037,1215
CAHE,PBON,PCOR,PSCH,0.277366255,0.483950617,0.238683128,1215
CAIR,PBON,PCOR,PSCH,0.2781893,0.483950617,0.237860082,1215
CAOV,PBON,PCOR,PSCH,0.2781893,0.484773663,0.237037037,1215
CAPY,PBON,PCOR,PSCH,0.2781893,0.484773663,0.237037037,1215
CASE,PBON,PCOR,PSCH,0.277366255,0.484773663,0.237860082,1215
CATH,PBON,PCOR,PSCH,0.2781893,0.483950617,0.237860082,1215
FABR,PBON,PCOR,PSCH,0.279012346,0.484773663,0.236213992,1215
FAPA,PBON,PCOR,PSCH,0.279835391,0.484773663,0.235390947,1215
FDEN,PBON,PCOR,PSCH,0.279835391,0.485596708,0.234567901,1215
PAXI,PBON,PCOR,PSCH,0.254320988,0.508641975,0.237037037,1215
BOER,CACA,PEEX,PSCH,0.902880658,0.046090535,0.051028807,1215
BOER,CAHE,PEEX,PSCH,0.899588477,0.047736626,0.052674897,1215
CACA,CAHE,PEEX,PSCH,0.993415638,0.003292181,0.003292181,1215
BOER,CAIR,PEEX,PSCH,0.902880658,0.046090535,0.051028807,1215
CACA,CAIR,PEEX,PSCH,0.995061728,0.001646091,0.003292181,1215
CAHE,CAIR,PEEX,PSCH,0.993415638,0.001646091,0.004938272,1215
BOER,CAOV,PEEX,PSCH,0.902880658,0.04526749,0.051851852,1215
CACA,CAOV,PEEX,PSCH,0.994238683,0.002469136,0.003292181,1215
CAHE,CAOV,PEEX,PSCH,0.991769547,0.002469136,0.005761317,1215
CAIR,CAOV,PEEX,PSCH,0.995061728,0.002469136,0.002469136,1215
BOER,CAPY,PEEX,PSCH,0.902880658,0.04526749,0.051851852,1215
CACA,CAPY,PEEX,PSCH,0.990946502,0.004938272,0.004115226,1215
CAHE,CAPY,PEEX,PSCH,0.987654321,0.005761317,0.006584362,1215
CAIR,CAPY,PEEX,PSCH,0.990946502,0.004938272,0.004115226,1215
CAOV,CAPY,PEEX,PSCH,0.990946502,0.004938272,0.004115226,1215
BOER,CASE,PEEX,PSCH,0.901234568,0.04691358,0.051851852,1215
CACA,CASE,PEEX,PSCH,0.993415638,0.004938272,0.001646091,1215
CAHE,CASE,PEEX,PSCH,0.990946502,0.005761317,0.003292181,1215
CAIR,CASE,PEEX,PSCH,0.993415638,0.004938272,0.001646091,1215
CAOV,CASE,PEEX,PSCH,0.994238683,0.004115226,0.001646091,1215
CAPY,CASE,PEEX,PSCH,0.989300412,0.004938272,0.005761317,1215
BOER,CATH,PEEX,PSCH,0.901234568,0.04691358,0.051851852,1215
CACA,CATH,PEEX,PSCH,0.994238683,0.003292181,0.002469136,1215
CAHE,CATH,PEEX,PSCH,0.991769547,0.004115226,0.004115226,1215
CAIR,CATH,PEEX,PSCH,0.995061728,0.003292181,0.001646091,1215
CAOV,CATH,PEEX,PSCH,0.992592593,0.004115226,0.003292181,1215
CAPY,CATH,PEEX,PSCH,0.988477366,0.005761317,0.005761317,1215
CASE,CATH,PEEX,PSCH,0.990946502,0.004115226,0.004938272,1215
BOER,FABR,PEEX,PSCH,0.900411523,0.04691358,0.052674897,1215
CACA,FABR,PEEX,PSCH,0.976131687,0.011522634,0.012345679,1215
CAHE,FABR,PEEX,PSCH,0.973662551,0.012345679,0.01399177,1215
CAIR,FABR,PEEX,PSCH,0.976131687,0.011522634,0.012345679,1215
CAOV,FABR,PEEX,PSCH,0.976131687,0.012345679,0.011522634,1215
CAPY,FABR,PEEX,PSCH,0.976954733,0.011522634,0.011522634,1215
CASE,FABR,PEEX,PSCH,0.975308642,0.011522634,0.013168724,1215
CATH,FABR,PEEX,PSCH,0.974485597,0.011522634,0.01399177,1215
BOER,FAPA,PEEX,PSCH,0.902880658,0.046090535,0.051028807,1215
CACA,FAPA,PEEX,PSCH,0.980246914,0.011522634,0.008230453,1215
CAHE,FAPA,PEEX,PSCH,0.976954733,0.012345679,0.010699588,1215
CAIR,FAPA,PEEX,PSCH,0.980246914,0.011522634,0.008230453,1215
CAOV,FAPA,PEEX,PSCH,0.980246914,0.011522634,0.008230453,1215
CAPY,FAPA,PEEX,PSCH,0.980246914,0.012345679,0.007407407,1215
CASE,FAPA,PEEX,PSCH,0.980246914,0.011522634,0.008230453,1215
CATH,FAPA,PEEX,PSCH,0.977777778,0.012345679,0.009876543,1215
FABR,FAPA,PEEX,PSCH,0.989300412,0.005761317,0.004938272,1215
BOER,FDEN,PEEX,PSCH,0.901234568,0.04691358,0.051851852,1215
CACA,FDEN,PEEX,PSCH,0.977777778,0.009876543,0.012345679,1215
CAHE,FDEN,PEEX,PSCH,0.974485597,0.011522634,0.01399177,1215
CAIR,FDEN,PEEX,PSCH,0.977777778,0.009876543,0.012345679,1215
CAOV,FDEN,PEEX,PSCH,0.977777778,0.010699588,0.011522634,1215
CAPY,FDEN,PEEX,PSCH,0.977777778,0.010699588,0.011522634,1215
CASE,FDEN,PEEX,PSCH,0.976131687,0.010699588,0.013168724,1215
CATH,FDEN,PEEX,PSCH,0.975308642,0.010699588,0.01399177,1215
FABR,FDEN,PEEX,PSCH,0.98600823,0.004938272,0.009053498,1215
FAPA,FDEN,PEEX,PSCH,0.988477366,0.003292181,0.008230453,1215
BOER,PAXI,PEEX,PSCH,0.058436214,0.035390947,0.90617284,1215
CACA,PAXI,PEEX,PSCH,0.055967078,0.035390947,0.908641975,1215
CAHE,PAXI,PEEX,PSCH,0.056790123,0.034567901,0.908641975,1215
CAIR,PAXI,PEEX,PSCH,0.055967078,0.035390947,0.908641975,1215
CAOV,PAXI,PEEX,PSCH,0.056790123,0.035390947,0.90781893,1215
CAPY,PAXI,PEEX,PSCH,0.056790123,0.035390947,0.90781893,1215
CASE,PAXI,PEEX,PSCH,0.056790123,0.034567901,0.908641975,1215
CATH,PAXI,PEEX,PSCH,0.055967078,0.036213992,0.90781893,1215
FABR,PAXI,PEEX,PSCH,0.053497942,0.035390947,0.911111111,1215
FAPA,PAXI,PEEX,PSCH,0.055144033,0.035390947,0.909465021,1215
FDEN,PAXI,PEEX,PSCH,0.056790123,0.035390947,0.90781893,1215
BOER,PBON,PEEX,PSCH,0.157201646,0.708641975,0.134156379,1215
CACA,PBON,PEEX,PSCH,0.153909465,0.716049383,0.130041152,1215
CAHE,PBON,PEEX,PSCH,0.153909465,0.714403292,0.131687243,1215
CAIR,PBON,PEEX,PSCH,0.153909465,0.715226337,0.130864198,1215
CAOV,PBON,PEEX,PSCH,0.153909465,0.716049383,0.130041152,1215
CAPY,PBON,PEEX,PSCH,0.153909465,0.716049383,0.130041152,1215
CASE,PBON,PEEX,PSCH,0.153909465,0.715226337,0.130864198,1215
CATH,PBON,PEEX,PSCH,0.15473251,0.714403292,0.130864198,1215
FABR,PBON,PEEX,PSCH,0.15473251,0.715226337,0.130041152,1215
FAPA,PBON,PEEX,PSCH,0.153909465,0.716872428,0.129218107,1215
FDEN,PBON,PEEX,PSCH,0.153909465,0.717695473,0.128395062,1215
PAXI,PBON,PEEX,PSCH,0.021399177,0.947325103,0.03127572,1215
BOER,PCOR,PEEX,PSCH,0.163786008,0.612345679,0.223868313,1215
CACA,PCOR,PEEX,PSCH,0.158847737,0.618930041,0.222222222,1215
CAHE,PCOR,PEEX,PSCH,0.158847737,0.617283951,0.223868313,1215
CAIR,PCOR,PEEX,PSCH,0.158024691,0.618930041,0.223045267,1215
CAOV,PCOR,PEEX,PSCH,0.158024691,0.619753086,0.222222222,1215
CAPY,PCOR,PEEX,PSCH,0.158024691,0.620576132,0.221399177,1215
CASE,PCOR,PEEX,PSCH,0.157201646,0.618930041,0.223868313,1215
CATH,PCOR,PEEX,PSCH,0.159670782,0.617283951,0.223045267,1215
FABR,PCOR,PEEX,PSCH,0.157201646,0.621399177,0.221399177,1215
FAPA,PCOR,PEEX,PSCH,0.156378601,0.622222222,0.221399177,1215
FDEN,PCOR,PEEX,PSCH,0.157201646,0.623045267,0.219753086,1215
PAXI,PCOR,PEEX,PSCH,0.035390947,0.916049383,0.048559671,1215
PBON,PCOR,PEEX,PSCH,0.235390947,0.258436214,0.50617284,1215
BOER,CACA,PEPA,PSCH,0.084773663,0.101234568,0.81399177,1215
BOER,CAHE,PEPA,PSCH,0.083950617,0.105349794,0.810699588,1215
CACA,CAHE,PEPA,PSCH,0.972016461,0.011522634,0.016460905,1215
BOER,CAIR,PEPA,PSCH,0.084773663,0.102880658,0.812345679,1215
CACA,CAIR,PEPA,PSCH,0.980246914,0.011522634,0.008230453,1215
CAHE,CAIR,PEPA,PSCH,0.976131687,0.01399177,0.009876543,1215
BOER,CAOV,PEPA,PSCH,0.083950617,0.102057613,0.81399177,1215
CACA,CAOV,PEPA,PSCH,0.976131687,0.010699588,0.013168724,1215
CAHE,CAOV,PEPA,PSCH,0.976131687,0.011522634,0.012345679,1215
CAIR,CAOV,PEPA,PSCH,0.980246914,0.009053498,0.010699588,1215
BOER,CAPY,PEPA,PSCH,0.091358025,0.099588477,0.809053498,1215
CACA,CAPY,PEPA,PSCH,0.897942387,0.043621399,0.058436214,1215
CAHE,CAPY,PEPA,PSCH,0.891358025,0.047736626,0.06090535,1215
CAIR,CAPY,PEPA,PSCH,0.896296296,0.044444444,0.059259259,1215
CAOV,CAPY,PEPA,PSCH,0.89382716,0.04691358,0.059259259,1215
BOER,CASE,PEPA,PSCH,0.083950617,0.102880658,0.813168724,1215
CACA,CASE,PEPA,PSCH,0.976131687,0.010699588,0.013168724,1215
CAHE,CASE,PEPA,PSCH,0.974485597,0.013168724,0.012345679,1215
CAIR,CASE,PEPA,PSCH,0.977777778,0.009053498,0.013168724,1215
CAOV,CASE,PEPA,PSCH,0.980246914,0.009876543,0.009876543,1215
CAPY,CASE,PEPA,PSCH,0.89382716,0.059259259,0.04691358,1215
BOER,CATH,PEPA,PSCH,0.085596708,0.103703704,0.810699588,1215
CACA,CATH,PEPA,PSCH,0.977777778,0.009876543,0.012345679,1215
CAHE,CATH,PEPA,PSCH,0.976131687,0.013168724,0.010699588,1215
CAIR,CATH,PEPA,PSCH,0.980246914,0.007407407,0.012345679,1215
CAOV,CATH,PEPA,PSCH,0.976954733,0.012345679,0.010699588,1215
CAPY,CATH,PEPA,PSCH,0.895473251,0.060082305,0.044444444,1215
CASE,CATH,PEPA,PSCH,0.977777778,0.010699588,0.011522634,1215
BOER,FABR,PEPA,PSCH,0.030452675,0.032921811,0.936625514,1215
CACA,FABR,PEPA,PSCH,0.098765432,0.099588477,0.801646091,1215
CAHE,FABR,PEPA,PSCH,0.097942387,0.100411523,0.801646091,1215
CAIR,FABR,PEPA,PSCH,0.099588477,0.097942387,0.802469136,1215
CAOV,FABR,PEPA,PSCH,0.097942387,0.101234568,0.800823045,1215
CAPY,FABR,PEPA,PSCH,0.102057613,0.103703704,0.794238683,1215
CASE,FABR,PEPA,PSCH,0.097942387,0.100411523,0.801646091,1215
CATH,FABR,PEPA,PSCH,0.098765432,0.099588477,0.801646091,1215
BOER,FAPA,PEPA,PSCH,0.021399177,0.025514403,0.95308642,1215
CACA,FAPA,PEPA,PSCH,0.071604938,0.075720165,0.852674897,1215
CAHE,FAPA,PEPA,PSCH,0.072427984,0.07654321,0.851028807,1215
CAIR,FAPA,PEPA,PSCH,0.072427984,0.074897119,0.852674897,1215
CAOV,FAPA,PEPA,PSCH,0.072427984,0.07654321,0.851028807,1215
CAPY,FAPA,PEPA,PSCH,0.070781893,0.080658436,0.848559671,1215
CASE,FAPA,PEPA,PSCH,0.072427984,0.075720165,0.851851852,1215
CATH,FAPA,PEPA,PSCH,0.071604938,0.074897119,0.853497942,1215
FABR,FAPA,PEPA,PSCH,0.306995885,0.221399177,0.471604938,1215
BOER,FDEN,PEPA,PSCH,0.027160494,0.027160494,0.945679012,1215
CACA,FDEN,PEPA,PSCH,0.081481481,0.088065844,0.830452675,1215
CAHE,FDEN,PEPA,PSCH,0.080658436,0.089711934,0.82962963,1215
CAIR,FDEN,PEPA,PSCH,0.083127572,0.086419753,0.830452675,1215
CAOV,FDEN,PEPA,PSCH,0.082304527,0.088888889,0.828806584,1215
CAPY,FDEN,PEPA,PSCH,0.082304527,0.091358025,0.826337449,1215
CASE,FDEN,PEPA,PSCH,0.080658436,0.089711934,0.82962963,1215
CATH,FDEN,PEPA,PSCH,0.080658436,0.088065844,0.83127572,1215
FABR,FDEN,PEPA,PSCH,0.3218107,0.283127572,0.395061728,1215
FAPA,FDEN,PEPA,PSCH,0.413168724,0.357201646,0.22962963,1215
BOER,PAXI,PEPA,PSCH,0.048559671,0.901234568,0.050205761,1215
CACA,PAXI,PEPA,PSCH,0.009053498,0.979423868,0.011522634,1215
CAHE,PAXI,PEPA,PSCH,0.009876543,0.976131687,0.01399177,1215
CAIR,PAXI,PEPA,PSCH,0.009053498,0.979423868,0.011522634,1215
CAOV,PAXI,PEPA,PSCH,0.009053498,0.979423868,0.011522634,1215
CAPY,PAXI,PEPA,PSCH,0.011522634,0.976954733,0.011522634,1215
CASE,PAXI,PEPA,PSCH,0.009876543,0.977777778,0.012345679,1215
CATH,PAXI,PEPA,PSCH,0.009876543,0.976954733,0.013168724,1215
FABR,PAXI,PEPA,PSCH,0.004938272,0.98600823,0.009053498,1215
FAPA,PAXI,PEPA,PSCH,0.004938272,0.987654321,0.007407407,1215
FDEN,PAXI,PEPA,PSCH,0.007407407,0.986831276,0.005761317,1215
BOER,PBON,PEPA,PSCH,0.023045267,0.949794239,0.027160494,1215
CACA,PBON,PEPA,PSCH,0.005761317,0.982716049,0.011522634,1215
CAHE,PBON,PEPA,PSCH,0.004938272,0.981069959,0.01399177,1215
CAIR,PBON,PEPA,PSCH,0.005761317,0.981893004,0.012345679,1215
CAOV,PBON,PEPA,PSCH,0.005761317,0.982716049,0.011522634,1215
CAPY,PBON,PEPA,PSCH,0.005761317,0.982716049,0.011522634,1215
CASE,PBON,PEPA,PSCH,0.005761317,0.981893004,0.012345679,1215
CATH,PBON,PEPA,PSCH,0.006584362,0.981069959,0.012345679,1215
FABR,PBON,PEPA,PSCH,0.004115226,0.989300412,0.006584362,1215
FAPA,PBON,PEPA,PSCH,0.004115226,0.989300412,0.006584362,1215
FDEN,PBON,PEPA,PSCH,0.004938272,0.990123457,0.004938272,1215
PAXI,PBON,PEPA,PSCH,0.125102881,0.720164609,0.15473251,1215
BOER,PCOR,PEPA,PSCH,0.032098765,0.932510288,0.035390947,1215
CACA,PCOR,PEPA,PSCH,0.007407407,0.983539095,0.009053498,1215
CAHE,PCOR,PEPA,PSCH,0.006584362,0.981893004,0.011522634,1215
CAIR,PCOR,PEPA,PSCH,0.007407407,0.982716049,0.009876543,1215
CAOV,PCOR,PEPA,PSCH,0.006584362,0.983539095,0.009876543,1215
CAPY,PCOR,PEPA,PSCH,0.007407407,0.983539095,0.009053498,1215
CASE,PCOR,PEPA,PSCH,0.007407407,0.981893004,0.010699588,1215
CATH,PCOR,PEPA,PSCH,0.008230453,0.981893004,0.009876543,1215
FABR,PCOR,PEPA,PSCH,0.003292181,0.989300412,0.007407407,1215
FAPA,PCOR,PEPA,PSCH,0.002469136,0.989300412,0.008230453,1215
FDEN,PCOR,PEPA,PSCH,0.003292181,0.990946502,0.005761317,1215
PAXI,PCOR,PEPA,PSCH,0.213168724,0.627983539,0.158847737,1215
PBON,PCOR,PEPA,PSCH,0.234567901,0.279012346,0.486419753,1215
BOER,PEEX,PEPA,PSCH,0.047736626,0.902057613,0.050205761,1215
CACA,PEEX,PEPA,PSCH,0.010699588,0.980246914,0.009053498,1215
CAHE,PEEX,PEPA,PSCH,0.011522634,0.976954733,0.011522634,1215
CAIR,PEEX,PEPA,PSCH,0.010699588,0.980246914,0.009053498,1215
CAOV,PEEX,PEPA,PSCH,0.010699588,0.980246914,0.009053498,1215
CAPY,PEEX,PEPA,PSCH,0.013168724,0.977777778,0.009053498,1215
CASE,PEEX,PEPA,PSCH,0.011522634,0.978600823,0.009876543,1215
CATH,PEEX,PEPA,PSCH,0.011522634,0.977777778,0.010699588,1215
FABR,PEEX,PEPA,PSCH,0.008230453,0.985185185,0.006584362,1215
FAPA,PEEX,PEPA,PSCH,0.005761317,0.988477366,0.005761317,1215
FDEN,PEEX,PEPA,PSCH,0.009053498,0.986831276,0.004115226,1215
PAXI,PEEX,PEPA,PSCH,0.910288066,0.055144033,0.034567901,1215
PBON,PEEX,PEPA,PSCH,0.130041152,0.156378601,0.713580247,1215
PCOR,PEEX,PEPA,PSCH,0.220576132,0.161316872,0.618106996,1215
BOER,CACA,PESE,PSCH,0.902880658,0.046090535,0.051028807,1215
BOER,CAHE,PESE,PSCH,0.899588477,0.047736626,0.052674897,1215
CACA,CAHE,PESE,PSCH,0.991769547,0.004115226,0.004115226,1215
BOER,CAIR,PESE,PSCH,0.902880658,0.046090535,0.051028807,1215
CACA,CAIR,PESE,PSCH,0.993415638,0.003292181,0.003292181,1215
CAHE,CAIR,PESE,PSCH,0.992592593,0.003292181,0.004115226,1215
BOER,CAOV,PESE,PSCH,0.902880658,0.04526749,0.051851852,1215
CACA,CAOV,PESE,PSCH,0.992592593,0.002469136,0.004938272,1215
CAHE,CAOV,PESE,PSCH,0.990123457,0.003292181,0.006584362,1215
CAIR,CAOV,PESE,PSCH,0.992592593,0.002469136,0.004938272,1215
BOER,CAPY,PESE,PSCH,0.902057613,0.046090535,0.051851852,1215
CACA,CAPY,PESE,PSCH,0.990123457,0.004938272,0.004938272,1215
CAHE,CAPY,PESE,PSCH,0.986831276,0.005761317,0.007407407,1215
CAIR,CAPY,PESE,PSCH,0.990123457,0.004938272,0.004938272,1215
CAOV,CAPY,PESE,PSCH,0.990123457,0.004938272,0.004938272,1215
BOER,CASE,PESE,PSCH,0.901234568,0.04691358,0.051851852,1215
